"_raw","_time","date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",dropped,eventtype,host,id,if,index,linecount,new,old,pid,process,punct,source,sourcetype,"splunk_server","splunk_server_group",timeendpos,timestartpos,uid,v
"Nov 21 07:53:04 10.0.200.1 Nov 21 16:53:09 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,16452,0,DF,6,tcp,52,10.0.102.3,52.123.129.14,59127,443,0,S,1872780308,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:04.000+0000",7,21,53,november,4,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:04 10.0.200.1 Nov 21 16:53:09 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60561,0,none,17,udp,60,10.0.102.3,10.0.102.1,58132,53,40","2025-11-21T07:53:04.000+0000",7,21,53,november,4,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:04 10.0.200.1 Nov 21 16:53:09 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60560,0,none,17,udp,60,10.0.102.3,10.0.102.1,50427,53,40","2025-11-21T07:53:04.000+0000",7,21,53,november,4,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:03 10.0.200.1 Nov 21 16:53:08 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,61813,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,50340,80,0,S,2813646028,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:03.000+0000",7,21,53,november,3,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:03 10.0.200.1 Nov 21 16:53:08 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,59554,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,50339,80,0,S,1090850571,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:03.000+0000",7,21,53,november,3,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:02 10.0.200.1 Nov 21 16:53:07 snort[757]: [120:3:1] (http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE [Classification: Unknown Traffic] [Priority: 3] {TCP} 10.44.44.44:80 -> 10.0.0.254:6437","2025-11-21T07:53:02.000+0000",7,21,53,november,2,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]_()__-__-____[:__]_[:_]_{}_.","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:02 10.0.200.1 Nov 21 16:53:07 snort[757]: [120:3:1] (http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE [Classification: Unknown Traffic] [Priority: 3] {TCP} 10.44.44.44:80 -> 10.0.0.254:35207","2025-11-21T07:53:02.000+0000",7,21,53,november,2,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]_()__-__-____[:__]_[:_]_{}_.","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:02 10.0.200.1 Nov 21 16:53:07 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,57192,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,50338,80,0,S,345424122,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:02.000+0000",7,21,53,november,2,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:02 10.0.200.1 Nov 21 16:53:07 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,54836,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,50337,80,0,S,47205783,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:02.000+0000",7,21,53,november,2,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:02 10.0.200.1 Nov 21 16:53:07 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,52590,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,50336,80,0,S,3791468991,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:02.000+0000",7,21,53,november,2,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:01 10.0.200.1 Nov 21 16:53:06 snort[757]: [120:3:1] (http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE [Classification: Unknown Traffic] [Priority: 3] {TCP} 10.44.44.44:80 -> 10.0.0.254:11876","2025-11-21T07:53:01.000+0000",7,21,53,november,1,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]_()__-__-____[:__]_[:_]_{}_.","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:01 10.0.200.1 Nov 21 16:53:06 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,50332,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,50335,80,0,S,2124173796,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:01.000+0000",7,21,53,november,1,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:01 10.0.200.1 Nov 21 16:53:06 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,47972,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,50334,80,0,S,2922551645,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:01.000+0000",7,21,53,november,1,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:00 10.0.200.1 Nov 21 16:53:05 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,45721,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,50333,80,0,S,2421701093,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:00.000+0000",7,21,53,november,0,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:59 10.0.200.1 Nov 21 16:53:04 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,43194,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,50332,80,0,S,412461801,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:59.000+0000",7,21,52,november,59,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:59 10.0.200.1 Nov 21 16:53:04 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,40831,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,50331,80,0,S,2109771692,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:59.000+0000",7,21,52,november,59,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:59 10.0.200.1 Nov 21 16:53:04 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,38381,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,50330,80,0,S,2104263036,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:59.000+0000",7,21,52,november,59,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:58 10.0.200.1 Nov 21 16:53:03 snort[757]: [120:3:1] (http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE [Classification: Unknown Traffic] [Priority: 3] {TCP} 10.44.44.44:80 -> 10.0.0.254:6567","2025-11-21T07:52:58.000+0000",7,21,52,november,58,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]_()__-__-____[:__]_[:_]_{}_.","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:58 10.0.200.1 Nov 21 16:53:03 snort[757]: [120:3:1] (http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE [Classification: Unknown Traffic] [Priority: 3] {TCP} 10.44.44.44:80 -> 10.0.0.254:52623","2025-11-21T07:52:58.000+0000",7,21,52,november,58,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]_()__-__-____[:__]_[:_]_{}_.","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:57 10.0.200.1 Nov 21 16:53:03 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,29344,0,DF,6,tcp,52,10.0.102.3,59.151.136.93,50329,443,0,S,2750368091,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:57.000+0000",7,21,52,november,57,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:57 10.0.200.1 Nov 21 16:53:03 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,13680,0,DF,6,tcp,52,10.0.102.3,13.107.213.74,55356,443,0,S,255198519,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:57.000+0000",7,21,52,november,57,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:57 10.0.200.1 Nov 21 16:53:03 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60559,0,none,17,udp,73,10.0.102.3,10.0.102.1,51052,53,53","2025-11-21T07:52:57.000+0000",7,21,52,november,57,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:57 10.0.200.1 Nov 21 16:53:03 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60558,0,none,17,udp,73,10.0.102.3,10.0.102.1,60158,53,53","2025-11-21T07:52:57.000+0000",7,21,52,november,57,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:57 10.0.200.1 Nov 21 16:53:03 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60557,0,none,17,udp,78,10.0.102.3,10.0.102.1,60165,53,58","2025-11-21T07:52:57.000+0000",7,21,52,november,57,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:57 10.0.200.1 Nov 21 16:53:03 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60556,0,none,17,udp,78,10.0.102.3,10.0.102.1,54648,53,58","2025-11-21T07:52:57.000+0000",7,21,52,november,57,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:57 10.0.200.1 Nov 21 16:53:03 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60555,0,none,17,udp,78,10.0.102.3,10.0.102.1,58172,53,58","2025-11-21T07:52:57.000+0000",7,21,52,november,57,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:57 10.0.200.1 Nov 21 16:53:03 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,36045,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,57423,80,0,S,3247016841,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:57.000+0000",7,21,52,november,57,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:55 10.0.200.1 Nov 21 16:53:01 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,20918,0,DF,6,tcp,52,10.0.102.3,52.168.112.66,57422,443,0,S,2332813879,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:55.000+0000",7,21,52,november,55,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:54 10.0.200.1 Nov 21 16:53:00 /usr/sbin/cron[66494]: (root) CMD (/usr/sbin/newsyslog)","2025-11-21T07:52:54.000+0000",7,21,52,november,54,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,66494,"/usr/sbin/cron","__::_...___::_///[]:_()__(///)","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:53 10.0.200.1 Nov 21 16:52:59 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,28554,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,57421,80,0,S,4198712872,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:53.000+0000",7,21,52,november,53,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:53 10.0.200.1 Nov 21 16:52:59 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,26893,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,57420,80,0,S,826238905,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:53.000+0000",7,21,52,november,53,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:53 10.0.200.1 Nov 21 16:52:59 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,26774,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,57419,80,0,S,2734038207,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:53.000+0000",7,21,52,november,53,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:53 10.0.200.1 Nov 21 16:52:59 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,26772,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,57418,80,0,S,1759507753,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:53.000+0000",7,21,52,november,53,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:53 10.0.200.1 Nov 21 16:52:59 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,24414,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,57417,80,0,S,2234257917,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:53.000+0000",7,21,52,november,53,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:53 10.0.200.1 Nov 21 16:52:59 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,22092,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,57416,80,0,S,2566878609,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:53.000+0000",7,21,52,november,53,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:53 10.0.200.1 Nov 21 16:52:59 snort[757]: [120:3:1] (http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE [Classification: Unknown Traffic] [Priority: 3] {TCP} 10.44.44.44:80 -> 10.0.0.254:26098","2025-11-21T07:52:53.000+0000",7,21,52,november,53,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]_()__-__-____[:__]_[:_]_{}_.","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:53 10.0.200.1 Nov 21 16:52:58 snort[757]: [120:3:1] (http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE [Classification: Unknown Traffic] [Priority: 3] {TCP} 10.44.44.44:80 -> 10.0.0.254:27822","2025-11-21T07:52:53.000+0000",7,21,52,november,53,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]_()__-__-____[:__]_[:_]_{}_.","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:53 10.0.200.1 Nov 21 16:52:58 snort[757]: [120:3:1] (http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE [Classification: Unknown Traffic] [Priority: 3] {TCP} 10.44.44.44:80 -> 10.0.0.254:63000","2025-11-21T07:52:53.000+0000",7,21,52,november,53,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]_()__-__-____[:__]_[:_]_{}_.","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:52 10.0.200.1 Nov 21 16:52:58 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,19626,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,57415,80,0,S,2305162554,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:52.000+0000",7,21,52,november,52,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:52 10.0.200.1 Nov 21 16:52:57 snort[757]: [120:3:1] (http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE [Classification: Unknown Traffic] [Priority: 3] {TCP} 10.44.44.44:80 -> 10.0.0.254:35785","2025-11-21T07:52:52.000+0000",7,21,52,november,52,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]_()__-__-____[:__]_[:_]_{}_.","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:51 10.0.200.1 Nov 21 16:52:57 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,17376,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,57414,80,0,S,2783806200,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:51.000+0000",7,21,52,november,51,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:51 10.0.200.1 Nov 21 16:52:57 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,15001,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,57412,80,0,S,924201139,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:51.000+0000",7,21,52,november,51,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:50 10.0.200.1 Nov 21 16:52:56 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,10267,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,57411,80,0,S,3097259361,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:50.000+0000",7,21,52,november,50,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:50 10.0.200.1 Nov 21 16:52:56 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,10264,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,57410,80,0,S,415091447,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:50.000+0000",7,21,52,november,50,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:50 10.0.200.1 Nov 21 16:52:56 snort[757]: [120:3:1] (http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE [Classification: Unknown Traffic] [Priority: 3] {TCP} 10.44.44.44:80 -> 10.0.0.254:23295","2025-11-21T07:52:50.000+0000",7,21,52,november,50,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]_()__-__-____[:__]_[:_]_{}_.","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:50 10.0.200.1 Nov 21 16:52:55 snort[757]: [120:3:1] (http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE [Classification: Unknown Traffic] [Priority: 3] {TCP} 10.44.44.44:80 -> 10.0.0.254:12425","2025-11-21T07:52:50.000+0000",7,21,52,november,50,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]_()__-__-____[:__]_[:_]_{}_.","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:49 10.0.200.1 Nov 21 16:52:55 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,7973,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,57409,80,0,S,1630854931,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:49.000+0000",7,21,52,november,49,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:46 10.0.200.1 Nov 21 16:52:51 nginx: 10.0.100.2 - - [21/Nov/2025:16:52:51 +0900] ""GET /status_logs_filter.php HTTP/2.0"" 200 29617 ""https://10.0.100.1:8080/status_logs.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:142.0) Gecko/20100101 Firefox/142.0""","2025-11-21T07:52:46.000+0000",7,21,52,november,46,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,,nginx,"__::_...___::_:_..._-_-_[//:::_+]_""_/._/.""___""://.","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:45 10.0.200.1 Nov 21 16:52:50 snort[757]: [119:31:1] (http_inspect) UNKNOWN METHOD [Classification: Unknown Traffic] [Priority: 3] {TCP} 10.0.0.254:50798 -> 10.44.44.44:80","2025-11-21T07:52:45.000+0000",7,21,52,november,45,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]_()___[:__]_[:_]_{}_...:_->_","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:44 10.0.200.1 Nov 21 16:52:50 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,64681,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,57407,80,0,S,1506017771,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:44.000+0000",7,21,52,november,44,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:44 10.0.200.1 Nov 21 16:52:50 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,65074,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,57408,80,0,S,146289453,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:44.000+0000",7,21,52,november,44,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:52:44 10.0.200.1 Nov 21 16:52:50 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,63610,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,57406,80,0,S,315340806,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:52:44.000+0000",7,21,52,november,44,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
